step,loss_function,target_value,elapsed_time
500,4.39834e-03,6.04031e-01,491
600,4.20654e-03,5.46925e-01,492
700,4.13844e-03,5.91057e-01,493
800,4.08292e-03,5.17832e-01,494
900,4.02893e-03,4.61116e-01,495
1000,3.94011e-03,5.41247e-01,496
1100,3.87758e-03,5.99612e-01,497
1200,3.81363e-03,5.68617e-01,498
1300,3.74902e-03,5.01921e-01,499
1400,3.71672e-03,6.18935e-01,500
1500,3.66612e-03,3.49729e-01,501
1600,3.58077e-03,5.59353e-01,502
1700,3.52663e-03,4.52771e-01,503
1800,3.46273e-03,5.89387e-01,504
1900,3.40440e-03,5.10185e-01,505
2000,3.35242e-03,5.19892e-01,506
0,3.21284e+00,3.40851e+00,506
100,4.39378e-01,1.03103e-01,507
200,6.92430e-02,2.80164e-01,508
300,1.94156e-02,4.76047e-01,509
400,1.27355e-02,5.11437e-01,509
500,1.17792e-02,3.57593e-01,511
600,1.15552e-02,6.58073e-01,511
700,1.13922e-02,5.21699e-01,512
800,1.12334e-02,6.47041e-01,513
900,1.10875e-02,6.01162e-01,514
1000,1.09320e-02,4.98280e-01,515
1100,1.07699e-02,3.79328e-01,516
1200,1.06233e-02,6.25427e-01,517
1300,1.04637e-02,4.65528e-01,518
1400,1.03098e-02,5.01253e-01,519
1500,1.01569e-02,4.57775e-01,520
1600,1.00306e-02,4.41952e-01,521
1700,9.88231e-03,6.41938e-01,522
1800,9.73338e-03,5.98454e-01,523
1900,9.57401e-03,5.91175e-01,524
2000,9.42821e-03,7.01820e-01,525
0,5.50059e-02,-2.23221e+00,525
100,1.21600e-02,5.59677e-01,526
200,6.86047e-03,6.07250e-01,527
300,5.73265e-03,4.48810e-01,528
400,4.96712e-03,5.45676e-01,529
500,4.09742e-03,7.31741e-01,530
600,4.21706e-03,5.71121e-01,531
700,4.21949e-03,5.52331e-01,532
800,4.18451e-03,6.14896e-01,533
900,4.31209e-03,3.77504e-01,534
1000,4.12768e-03,4.33846e-01,535
1100,3.98967e-03,4.21353e-01,536
1200,3.93134e-03,5.87512e-01,537
1300,3.89335e-03,5.15368e-01,538
1400,3.81819e-03,5.38340e-01,539
1500,3.77438e-03,6.00729e-01,540
1600,3.70291e-03,5.19468e-01,541
1700,3.66647e-03,4.58986e-01,541
1800,3.65191e-03,5.77485e-01,542
1900,3.49045e-03,5.51272e-01,543
2000,3.47805e-03,5.94323e-01,544
0,5.40035e-02,1.50370e+00,544
100,1.52116e-02,7.20497e-01,545
200,1.01959e-02,5.02632e-01,546
300,9.18356e-03,7.53240e-01,547
400,8.89315e-03,5.21688e-01,548
500,8.68913e-03,6.48942e-01,549
600,8.48529e-03,5.46271e-01,550
700,8.39136e-03,4.78155e-01,551
800,8.09258e-03,6.34406e-01,552
900,7.94935e-03,5.37198e-01,553
1000,7.80398e-03,6.32519e-01,554
1100,7.60430e-03,4.47408e-01,555
1200,7.46843e-03,6.83597e-01,556
1300,7.31899e-03,4.25242e-01,557
1400,7.16604e-03,4.41292e-01,558
1500,6.96348e-03,6.83029e-01,559
1600,6.85519e-03,5.94955e-01,560
1700,6.70641e-03,6.65654e-01,561
1800,6.57822e-03,4.77822e-01,562
1900,6.44413e-03,4.94988e-01,563
2000,6.29518e-03,5.21968e-01,564
0,3.30647e+00,7.79705e+00,564
100,4.57890e-01,1.28843e-01,565
200,7.07473e-02,4.11404e-01,566
300,1.84413e-02,5.05404e-01,567
400,1.11665e-02,4.69088e-01,568
500,9.99888e-03,5.49792e-01,569
600,9.68252e-03,4.94385e-01,570
700,9.47344e-03,4.57945e-01,571
800,9.30244e-03,4.46103e-01,572
900,9.15239e-03,5.69750e-01,573
1000,8.96557e-03,4.67877e-01,574
1100,8.82729e-03,4.60725e-01,575
1200,8.64949e-03,6.72775e-01,576
1300,8.51100e-03,6.05316e-01,577
1400,8.36279e-03,4.75905e-01,578
1500,8.23335e-03,5.06236e-01,579
1600,8.08491e-03,6.60475e-01,580
1700,7.94088e-03,5.57926e-01,581
1800,7.80318e-03,7.24214e-01,582
1900,7.67238e-03,6.24742e-01,583
2000,7.53191e-03,6.14003e-01,584
0,3.29778e+00,3.93056e+00,584
100,5.05392e-01,1.09392e-01,585
200,7.44647e-02,4.41658e-01,586
300,1.84438e-02,5.65953e-01,587
400,1.15475e-02,6.44132e-01,587
500,1.05550e-02,4.75050e-01,588
600,1.01989e-02,6.47807e-01,589
700,9.64589e-03,6.25368e-01,590
800,7.98700e-03,4.01003e-01,591
