step,loss_function,target_value,elapsed_time
1600,4.94917e-15,1.81270e-01,204
1700,4.94917e-15,1.81270e-01,205
1800,4.94917e-15,1.81270e-01,206
1900,4.94917e-15,2.39259e+01,206
2000,4.94917e-15,1.81270e-01,207
0,5.55892e-15,1.81270e-01,207
100,5.55892e-15,1.81270e-01,208
200,5.55892e-15,1.81270e-01,209
300,5.55892e-15,5.07336e+02,209
400,5.55892e-15,3.82704e-01,210
500,5.55892e-15,1.81270e-01,211
600,5.55892e-15,1.81270e-01,212
700,5.55892e-15,1.81270e-01,212
800,5.55892e-15,1.81270e-01,213
900,5.55892e-15,1.81270e-01,214
1000,5.55892e-15,-6.58445e+02,214
1100,5.55892e-15,1.81270e-01,215
1200,5.55892e-15,1.81270e-01,216
1300,5.55892e-15,1.81270e-01,216
1400,5.55892e-15,1.81270e-01,217
1500,5.55892e-15,1.81270e-01,218
1600,5.55892e-15,1.81270e-01,219
1700,5.55892e-15,1.81270e-01,219
1800,5.53897e-15,1.81270e-01,220
1900,5.53897e-15,1.81270e-01,221
2000,5.53897e-15,1.81270e-01,221
0,4.80865e-15,1.81270e-01,221
100,4.80865e-15,1.81270e-01,222
200,4.80865e-15,1.81270e-01,223
300,4.80865e-15,1.81270e-01,224
400,4.80865e-15,2.41795e+01,224
500,4.80865e-15,1.81270e-01,225
600,4.80865e-15,1.81270e-01,226
700,4.80865e-15,1.81270e-01,226
800,4.80865e-15,1.81270e-01,227
900,4.80865e-15,1.81270e-01,228
1000,4.80865e-15,1.81270e-01,228
1100,4.80865e-15,1.81270e-01,229
1200,4.80865e-15,1.81270e-01,230
1300,4.80865e-15,-3.61217e+02,231
1400,4.80865e-15,-3.61217e+02,231
1500,4.80865e-15,2.41795e+01,232
1600,4.80865e-15,1.81270e-01,233
1700,4.80865e-15,1.81270e-01,233
1800,4.80865e-15,1.81270e-01,234
1900,4.80865e-15,1.81270e-01,235
2000,4.80865e-15,1.81270e-01,235
0,5.82954e-15,1.81270e-01,236
100,5.82954e-15,1.81270e-01,236
200,5.82954e-15,1.81270e-01,237
300,5.82954e-15,2.52817e+01,238
400,5.82954e-15,2.54837e+01,238
500,5.82954e-15,1.81270e-01,239
600,5.82954e-15,1.81270e-01,240
700,5.82954e-15,1.81270e-01,240
800,5.82954e-15,1.81270e-01,241
900,5.82954e-15,1.81270e-01,242
1000,5.82954e-15,1.81270e-01,243
1100,5.82954e-15,1.81270e-01,243
1200,5.82954e-15,1.81270e-01,244
1300,5.82954e-15,1.81270e-01,245
1400,5.82954e-15,1.81270e-01,245
1500,5.82954e-15,1.81270e-01,246
1600,5.82954e-15,1.81270e-01,247
1700,5.82954e-15,1.81270e-01,247
1800,5.82954e-15,1.81270e-01,248
1900,5.82954e-15,1.81270e-01,249
2000,5.82954e-15,2.54876e+01,250
0,5.99260e-15,1.77455e-01,250
100,5.99260e-15,1.81270e-01,250
200,5.99260e-15,1.81270e-01,251
300,5.99260e-15,1.81270e-01,252
400,5.99260e-15,1.81270e-01,252
500,5.99260e-15,1.81270e-01,253
600,5.99260e-15,-2.38127e+01,254
