step,loss_function,target_value,elapsed_time
1700,2.56280e-03,9.83154e-02,136
1800,2.54579e-03,3.99996e-01,137
1900,2.52322e-03,1.93616e-01,138
2000,2.51788e-03,1.66720e-01,138
0,3.41922e-03,1.84699e-01,138
100,2.73694e-03,7.02527e-02,139
200,2.60426e-03,1.65691e-01,140
300,2.56702e-03,1.65013e-01,141
400,2.57011e-03,1.30414e-01,141
500,2.57226e-03,2.99724e-01,142
600,2.56808e-03,1.37053e-02,143
700,2.53907e-03,1.25399e-01,143
800,2.50706e-03,1.49671e-01,144
900,2.51233e-03,2.16404e-01,145
1000,2.51445e-03,4.35935e-01,146
1100,2.50416e-03,3.04945e-01,146
1200,2.47543e-03,2.40947e-01,147
1300,2.48257e-03,3.52067e-01,148
1400,2.48448e-03,1.25987e-01,149
1500,2.48639e-03,1.63343e-01,149
1600,2.47391e-03,2.42809e-02,150
1700,2.46378e-03,2.88024e-01,151
1800,2.45257e-03,1.95068e-01,151
1900,2.45873e-03,3.11430e-01,152
2000,2.46504e-03,2.03828e-01,153
0,3.33568e-03,7.42497e-02,153
100,2.71958e-03,2.57793e-01,154
200,2.62438e-03,1.89712e-01,154
300,2.60123e-03,1.05336e-01,155
400,2.58066e-03,4.50913e-01,156
500,2.57161e-03,2.81951e-01,157
600,2.56720e-03,2.29769e-01,157
700,2.55569e-03,3.17509e-01,158
800,2.54657e-03,1.83387e-01,159
900,2.53845e-03,2.12547e-01,160
1000,2.52394e-03,8.96973e-02,160
1100,2.52356e-03,1.91242e-01,161
1200,2.51953e-03,7.74586e-02,162
1300,2.51103e-03,2.32729e-01,162
1400,2.51714e-03,1.71577e-01,163
1500,2.49715e-03,8.20428e-02,164
1600,2.49760e-03,3.25533e-01,165
1700,2.47961e-03,1.02658e-01,165
1800,2.48729e-03,1.53242e-01,166
1900,2.46854e-03,1.30564e-01,167
2000,2.46312e-03,2.71678e-01,168
0,2.75040e-03,2.80989e-01,168
100,2.16186e-03,1.01753e-01,168
200,2.05484e-03,1.14803e-01,169
300,2.03815e-03,1.81703e-01,170
400,2.04520e-03,2.23964e-01,170
500,2.01735e-03,2.14292e-01,171
600,2.01554e-03,8.57204e-02,172
700,2.01138e-03,3.10500e-01,173
800,2.00101e-03,2.53947e-01,173
900,2.00587e-03,2.02880e-01,174
1000,1.99916e-03,3.62574e-01,175
1100,1.99263e-03,9.29533e-02,175
1200,1.99199e-03,1.31178e-01,176
1300,1.98529e-03,2.26135e-01,177
1400,2.00345e-03,1.41556e-01,177
1500,1.99351e-03,2.51610e-01,178
1600,1.97420e-03,4.01040e-01,179
1700,1.96430e-03,2.95782e-01,179
1800,1.97208e-03,4.09276e-01,180
1900,1.96188e-03,2.55212e-01,181
2000,1.95928e-03,1.22137e-01,182
0,3.43681e-03,2.91530e-01,182
