step,loss_function,target_value,elapsed_time
26500,2.40890e+01,6.66387e+01,829
26600,2.41145e+01,6.77466e+01,832
26700,2.40398e+01,6.70972e+01,835
26800,2.40195e+01,6.70369e+01,838
26900,2.40534e+01,6.70512e+01,841
27000,2.40186e+01,6.70719e+01,844
27100,2.39896e+01,6.70210e+01,847
27200,2.38310e+01,6.68640e+01,851
27300,2.39522e+01,6.76068e+01,854
27400,2.39681e+01,6.70454e+01,857
27500,2.39395e+01,6.74738e+01,860
27600,2.39138e+01,6.71660e+01,863
27700,2.40764e+01,6.72885e+01,866
27800,2.39766e+01,6.73372e+01,870
27900,2.38895e+01,6.77983e+01,873
28000,2.38859e+01,6.72749e+01,876
28100,2.39125e+01,6.72521e+01,879
28200,2.39676e+01,6.70378e+01,882
28300,2.38287e+01,6.72700e+01,885
28400,2.38990e+01,6.69306e+01,888
28500,2.39776e+01,6.74671e+01,891
28600,2.39459e+01,6.76632e+01,894
28700,2.39532e+01,6.69135e+01,897
28800,2.39341e+01,6.72451e+01,901
28900,2.39522e+01,6.74558e+01,904
29000,2.39366e+01,6.72734e+01,907
29100,2.39827e+01,6.74649e+01,910
29200,2.40340e+01,6.70840e+01,913
29300,2.39340e+01,6.74910e+01,916
29400,2.38601e+01,6.83613e+01,919
29500,2.39310e+01,6.74995e+01,922
29600,2.39584e+01,6.71342e+01,925
29700,2.38018e+01,6.79894e+01,928
29800,2.40198e+01,6.73494e+01,931
29900,2.39211e+01,6.75885e+01,935
0,1.84803e-01,6.69399e+01,938
100,1.47617e-01,6.68451e+01,941
200,1.43698e-01,6.69513e+01,944
300,1.41669e-01,6.67714e+01,947
400,1.40098e-01,6.66365e+01,951
500,1.39036e-01,6.73650e+01,954
600,1.38246e-01,6.67910e+01,957
700,1.37351e-01,6.63175e+01,960
800,1.35752e-01,6.68254e+01,963
900,1.34993e-01,6.70861e+01,967
1000,1.34689e-01,6.65212e+01,970
0,1.81951e-01,6.62071e+01,970
100,1.45469e-01,6.67009e+01,973
200,1.42119e-01,6.65001e+01,976
300,1.40442e-01,6.62995e+01,980
400,1.40387e-01,6.67838e+01,983
500,1.40503e-01,6.64941e+01,986
600,1.39674e-01,6.65197e+01,990
700,1.39853e-01,6.61338e+01,993
800,1.38999e-01,6.63155e+01,996
900,1.39288e-01,6.58303e+01,1000
1000,1.39269e-01,6.64190e+01,1003
0,1.68459e-01,6.60507e+01,1003
100,1.33854e-01,6.61770e+01,1006
200,1.31989e-01,6.59832e+01,1009
300,1.31599e-01,6.55945e+01,1012
400,1.32240e-01,6.60359e+01,1016
500,1.31713e-01,6.59513e+01,1019
